cod_ibge6,municipio,competencia,mes_internacao,capitulo,subgrupo,faixa_etaria,internacoes,obitos,dias_permanencia,valor_total_rs
352500,Jandira,2025-11,2025-09,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,1,0,11,1052.09
352500,Jandira,2025-11,2025-09,respiratorio (J00-J99),outras respiratorias,5-64,1,0,1,1906.95
352500,Jandira,2025-11,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),5-64,6,0,54,20762.36
352500,Jandira,2025-11,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),65+,6,0,59,32009.42
352500,Jandira,2025-11,2025-10,respiratorio (J00-J99),outras respiratorias,0-4,2,0,10,2524.0
352500,Jandira,2025-11,2025-10,respiratorio (J00-J99),outras respiratorias,5-64,1,0,8,1299.53
352500,Jandira,2025-11,2025-10,respiratorio (J00-J99),outras respiratorias,65+,1,0,0,630.74
352500,Jandira,2025-11,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),0-4,1,0,11,730.6
352500,Jandira,2025-11,2025-11,circulatorio (I00-I99),circulatorio (I00-I99),0-4,1,0,4,261.18
352500,Jandira,2025-11,2025-11,circulatorio (I00-I99),circulatorio (I00-I99),5-64,10,0,28,9169.48
352500,Jandira,2025-11,2025-11,circulatorio (I00-I99),circulatorio (I00-I99),65+,8,1,31,17313.1
352500,Jandira,2025-11,2025-11,respiratorio (J00-J99),DPOC e asma (J40-J47),0-4,1,0,3,1687.19
352500,Jandira,2025-11,2025-11,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,1,0,4,717.83
352500,Jandira,2025-11,2025-11,respiratorio (J00-J99),outras respiratorias,0-4,9,0,18,3934.13
352500,Jandira,2025-11,2025-11,respiratorio (J00-J99),outras respiratorias,5-64,4,2,31,11727.28
352500,Jandira,2025-11,2025-11,respiratorio (J00-J99),outras respiratorias,65+,3,1,7,2636.9
352500,Jandira,2025-11,2025-11,respiratorio (J00-J99),pneumonia (J12-J18),0-4,4,0,24,2594.08
352500,Jandira,2025-11,2025-11,respiratorio (J00-J99),pneumonia (J12-J18),5-64,2,0,8,658.84
352500,Jandira,2025-11,2025-11,respiratorio (J00-J99),pneumonia (J12-J18),65+,5,0,33,3561.22
352620,Juquitiba,2025-11,2025-09,respiratorio (J00-J99),pneumonia (J12-J18),5-64,1,0,13,851.53
352620,Juquitiba,2025-11,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),65+,3,1,55,4954.14
352620,Juquitiba,2025-11,2025-10,respiratorio (J00-J99),DPOC e asma (J40-J47),0-4,1,0,2,495.19
352620,Juquitiba,2025-11,2025-10,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,1,0,1,44.22
352620,Juquitiba,2025-11,2025-10,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,1,0,1,623.6
352620,Juquitiba,2025-11,2025-10,respiratorio (J00-J99),outras respiratorias,0-4,1,0,4,211.13
352620,Juquitiba,2025-11,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),5-64,1,0,14,5450.28
352620,Juquitiba,2025-11,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),65+,3,1,40,16826.86
352620,Juquitiba,2025-11,2025-11,circulatorio (I00-I99),circulatorio (I00-I99),5-64,5,0,6,2586.86
352620,Juquitiba,2025-11,2025-11,circulatorio (I00-I99),circulatorio (I00-I99),65+,11,0,29,20312.48
352620,Juquitiba,2025-11,2025-11,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,1,0,5,762.66
352620,Juquitiba,2025-11,2025-11,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,1,0,4,647.6
352620,Juquitiba,2025-11,2025-11,respiratorio (J00-J99),outras respiratorias,0-4,4,0,14,860.52
352620,Juquitiba,2025-11,2025-11,respiratorio (J00-J99),outras respiratorias,5-64,3,0,0,3440.62
352620,Juquitiba,2025-11,2025-11,respiratorio (J00-J99),outras respiratorias,65+,1,0,7,3456.75
352620,Juquitiba,2025-11,2025-11,respiratorio (J00-J99),pneumonia (J12-J18),0-4,2,0,14,989.53
352620,Juquitiba,2025-11,2025-11,respiratorio (J00-J99),pneumonia (J12-J18),5-64,2,0,10,1437.66
352620,Juquitiba,2025-11,2025-11,respiratorio (J00-J99),pneumonia (J12-J18),65+,4,1,35,2904.09
352850,Mairiporã,2025-11,2025-08,circulatorio (I00-I99),circulatorio (I00-I99),65+,1,0,13,3490.0
352850,Mairiporã,2025-11,2025-09,circulatorio (I00-I99),circulatorio (I00-I99),5-64,1,0,57,1764.57
352850,Mairiporã,2025-11,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),5-64,4,0,21,3657.95
352850,Mairiporã,2025-11,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),65+,8,0,74,43448.24
352850,Mairiporã,2025-11,2025-10,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,1,0,4,712.98
352850,Mairiporã,2025-11,2025-10,respiratorio (J00-J99),outras respiratorias,5-64,4,0,19,4226.3
352850,Mairiporã,2025-11,2025-10,respiratorio (J00-J99),outras respiratorias,65+,1,0,11,7321.6
352850,Mairiporã,2025-11,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),0-4,1,0,2,598.42
352850,Mairiporã,2025-11,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),65+,2,1,8,1216.86
352850,Mairiporã,2025-11,2025-11,circulatorio (I00-I99),circulatorio (I00-I99),5-64,14,1,61,13262.27
352850,Mairiporã,2025-11,2025-11,circulatorio (I00-I99),circulatorio (I00-I99),65+,22,3,67,40613.56
352850,Mairiporã,2025-11,2025-11,respiratorio (J00-J99),DPOC e asma (J40-J47),0-4,11,0,24,6059.76
352850,Mairiporã,2025-11,2025-11,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,4,0,10,1996.76
352850,Mairiporã,2025-11,2025-11,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,5,1,28,4233.14
352850,Mairiporã,2025-11,2025-11,respiratorio (J00-J99),outras respiratorias,0-4,1,0,0,1224.59
352850,Mairiporã,2025-11,2025-11,respiratorio (J00-J99),outras respiratorias,5-64,5,0,22,1851.95
352850,Mairiporã,2025-11,2025-11,respiratorio (J00-J99),outras respiratorias,65+,1,0,16,5352.13
352850,Mairiporã,2025-11,2025-11,respiratorio (J00-J99),pneumonia (J12-J18),0-4,2,0,11,3639.52
352850,Mairiporã,2025-11,2025-11,respiratorio (J00-J99),pneumonia (J12-J18),5-64,4,0,13,3147.74
352850,Mairiporã,2025-11,2025-11,respiratorio (J00-J99),pneumonia (J12-J18),65+,4,0,26,3630.78
352940,Mauá,2025-11,2025-08,circulatorio (I00-I99),circulatorio (I00-I99),5-64,1,0,1,44.22
352940,Mauá,2025-11,2025-09,circulatorio (I00-I99),circulatorio (I00-I99),5-64,2,0,17,17025.28
352940,Mauá,2025-11,2025-09,circulatorio (I00-I99),circulatorio (I00-I99),65+,3,0,5,3531.79
352940,Mauá,2025-11,2025-09,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,1,0,59,1693.57
352940,Mauá,2025-11,2025-09,respiratorio (J00-J99),outras respiratorias,5-64,1,0,0,44.22
352940,Mauá,2025-11,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),5-64,30,0,260,121340.93
352940,Mauá,2025-11,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),65+,37,6,413,191170.28
352940,Mauá,2025-11,2025-10,respiratorio (J00-J99),DPOC e asma (J40-J47),0-4,2,0,4,1089.08
352940,Mauá,2025-11,2025-10,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,5,0,31,8270.34
352940,Mauá,2025-11,2025-10,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,6,2,58,8764.51
352940,Mauá,2025-11,2025-10,respiratorio (J00-J99),outras respiratorias,0-4,7,0,76,15243.73
352940,Mauá,2025-11,2025-10,respiratorio (J00-J99),outras respiratorias,5-64,12,2,129,32574.9
352940,Mauá,2025-11,2025-10,respiratorio (J00-J99),outras respiratorias,65+,1,1,41,29777.19
352940,Mauá,2025-11,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),0-4,5,0,32,3828.97
352940,Mauá,2025-11,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),5-64,5,1,60,13265.09
352940,Mauá,2025-11,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),65+,10,5,89,7655.82
352940,Mauá,2025-11,2025-11,circulatorio (I00-I99),circulatorio (I00-I99),5-64,41,2,152,117500.8
352940,Mauá,2025-11,2025-11,circulatorio (I00-I99),circulatorio (I00-I99),65+,52,10,224,130580.18
352940,Mauá,2025-11,2025-11,respiratorio (J00-J99),DPOC e asma (J40-J47),0-4,1,0,3,479.19
352940,Mauá,2025-11,2025-11,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,9,1,43,10434.31
352940,Mauá,2025-11,2025-11,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,8,2,66,7938.58
352940,Mauá,2025-11,2025-11,respiratorio (J00-J99),outras respiratorias,0-4,9,0,40,3683.96
352940,Mauá,2025-11,2025-11,respiratorio (J00-J99),outras respiratorias,5-64,14,1,32,18460.5
352940,Mauá,2025-11,2025-11,respiratorio (J00-J99),outras respiratorias,65+,5,3,39,4463.53
352940,Mauá,2025-11,2025-11,respiratorio (J00-J99),pneumonia (J12-J18),0-4,4,0,13,1808.88
352940,Mauá,2025-11,2025-11,respiratorio (J00-J99),pneumonia (J12-J18),5-64,7,1,46,13641.42
352940,Mauá,2025-11,2025-11,respiratorio (J00-J99),pneumonia (J12-J18),65+,4,0,30,3056.56
353060,Mogi das Cruzes,2025-11,2025-09,circulatorio (I00-I99),circulatorio (I00-I99),5-64,8,0,155,23409.72
353060,Mogi das Cruzes,2025-11,2025-09,circulatorio (I00-I99),circulatorio (I00-I99),65+,8,0,144,13690.74
353060,Mogi das Cruzes,2025-11,2025-09,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,1,1,5,716.59
353060,Mogi das Cruzes,2025-11,2025-09,respiratorio (J00-J99),outras respiratorias,0-4,3,0,84,15635.75
353060,Mogi das Cruzes,2025-11,2025-09,respiratorio (J00-J99),outras respiratorias,65+,1,0,29,1673.87
353060,Mogi das Cruzes,2025-11,2025-09,respiratorio (J00-J99),pneumonia (J12-J18),5-64,1,0,3,606.42
353060,Mogi das Cruzes,2025-11,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),5-64,24,5,166,165140.66
353060,Mogi das Cruzes,2025-11,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),65+,35,10,292,177884.93
353060,Mogi das Cruzes,2025-11,2025-10,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,2,0,13,4248.2
353060,Mogi das Cruzes,2025-11,2025-10,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,3,1,24,15880.0
353060,Mogi das Cruzes,2025-11,2025-10,respiratorio (J00-J99),outras respiratorias,0-4,8,0,118,69245.27
353060,Mogi das Cruzes,2025-11,2025-10,respiratorio (J00-J99),outras respiratorias,5-64,7,0,44,3627.71
353060,Mogi das Cruzes,2025-11,2025-10,respiratorio (J00-J99),outras respiratorias,65+,8,3,71,12106.82
353060,Mogi das Cruzes,2025-11,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),0-4,3,0,11,1783.39
353060,Mogi das Cruzes,2025-11,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),5-64,7,0,55,21080.51
353060,Mogi das Cruzes,2025-11,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),65+,20,7,186,21434.59
353060,Mogi das Cruzes,2025-11,2025-11,circulatorio (I00-I99),circulatorio (I00-I99),5-64,104,5,204,240460.38
353060,Mogi das Cruzes,2025-11,2025-11,circulatorio (I00-I99),circulatorio (I00-I99),65+,86,13,248,300329.81
353060,Mogi das Cruzes,2025-11,2025-11,respiratorio (J00-J99),DPOC e asma (J40-J47),0-4,5,0,11,2582.02
353060,Mogi das Cruzes,2025-11,2025-11,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,14,0,36,13036.18
353060,Mogi das Cruzes,2025-11,2025-11,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,7,1,43,5488.79
353060,Mogi das Cruzes,2025-11,2025-11,respiratorio (J00-J99),outras respiratorias,0-4,31,0,85,30343.74
353060,Mogi das Cruzes,2025-11,2025-11,respiratorio (J00-J99),outras respiratorias,5-64,30,0,41,48634.85
353060,Mogi das Cruzes,2025-11,2025-11,respiratorio (J00-J99),outras respiratorias,65+,3,1,8,3631.95
353060,Mogi das Cruzes,2025-11,2025-11,respiratorio (J00-J99),pneumonia (J12-J18),0-4,17,0,55,10900.04
353060,Mogi das Cruzes,2025-11,2025-11,respiratorio (J00-J99),pneumonia (J12-J18),5-64,17,2,111,24704.37
353060,Mogi das Cruzes,2025-11,2025-11,respiratorio (J00-J99),pneumonia (J12-J18),65+,31,6,201,36246.15
353440,Osasco,2025-11,2025-05,respiratorio (J00-J99),pneumonia (J12-J18),65+,1,0,97,675.82
353440,Osasco,2025-11,2025-08,circulatorio (I00-I99),circulatorio (I00-I99),5-64,4,0,64,31641.37
353440,Osasco,2025-11,2025-08,circulatorio (I00-I99),circulatorio (I00-I99),65+,3,0,118,3928.49
353440,Osasco,2025-11,2025-08,respiratorio (J00-J99),pneumonia (J12-J18),5-64,1,0,90,675.82
353440,Osasco,2025-11,2025-08,respiratorio (J00-J99),pneumonia (J12-J18),65+,1,0,97,675.82
353440,Osasco,2025-11,2025-09,circulatorio (I00-I99),circulatorio (I00-I99),0-4,1,0,8,5879.16
353440,Osasco,2025-11,2025-09,circulatorio (I00-I99),circulatorio (I00-I99),5-64,13,1,267,57405.85
353440,Osasco,2025-11,2025-09,circulatorio (I00-I99),circulatorio (I00-I99),65+,7,1,143,48378.4
353440,Osasco,2025-11,2025-09,respiratorio (J00-J99),outras respiratorias,5-64,4,1,43,18090.67
353440,Osasco,2025-11,2025-09,respiratorio (J00-J99),outras respiratorias,65+,2,0,75,3930.5
353440,Osasco,2025-11,2025-09,respiratorio (J00-J99),pneumonia (J12-J18),65+,1,1,25,1073.38
353440,Osasco,2025-11,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),5-64,53,5,559,310043.4
353440,Osasco,2025-11,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),65+,43,4,418,263353.51
353440,Osasco,2025-11,2025-10,respiratorio (J00-J99),DPOC e asma (J40-J47),0-4,2,0,9,1014.38
353440,Osasco,2025-11,2025-10,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,6,2,42,16661.09
353440,Osasco,2025-11,2025-10,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,2,1,19,3085.22
353440,Osasco,2025-11,2025-10,respiratorio (J00-J99),outras respiratorias,0-4,9,0,53,13530.15
353440,Osasco,2025-11,2025-10,respiratorio (J00-J99),outras respiratorias,5-64,16,5,167,38389.31
353440,Osasco,2025-11,2025-10,respiratorio (J00-J99),outras respiratorias,65+,9,1,105,32462.18
353440,Osasco,2025-11,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),0-4,4,0,23,2748.08
353440,Osasco,2025-11,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),5-64,9,0,107,10106.65
353440,Osasco,2025-11,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),65+,8,2,75,4882.99
353440,Osasco,2025-11,2025-11,circulatorio (I00-I99),circulatorio (I00-I99),5-64,133,10,475,576522.62
353440,Osasco,2025-11,2025-11,circulatorio (I00-I99),circulatorio (I00-I99),65+,113,16,541,343091.93
353440,Osasco,2025-11,2025-11,respiratorio (J00-J99),DPOC e asma (J40-J47),0-4,5,0,9,2062.46
353440,Osasco,2025-11,2025-11,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,20,1,62,12602.55
353440,Osasco,2025-11,2025-11,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,4,1,9,1962.46
353440,Osasco,2025-11,2025-11,respiratorio (J00-J99),outras respiratorias,0-4,13,0,46,13448.17
353440,Osasco,2025-11,2025-11,respiratorio (J00-J99),outras respiratorias,5-64,41,5,135,52312.54
353440,Osasco,2025-11,2025-11,respiratorio (J00-J99),outras respiratorias,65+,13,7,48,20958.93
353440,Osasco,2025-11,2025-11,respiratorio (J00-J99),pneumonia (J12-J18),0-4,19,0,82,17080.19
353440,Osasco,2025-11,2025-11,respiratorio (J00-J99),pneumonia (J12-J18),5-64,25,1,146,27943.33
353440,Osasco,2025-11,2025-11,respiratorio (J00-J99),pneumonia (J12-J18),65+,18,5,103,30607.72
353910,Pirapora do Bom Jesus,2025-11,2025-09,respiratorio (J00-J99),pneumonia (J12-J18),0-4,1,0,1,582.42
353910,Pirapora do Bom Jesus,2025-11,2025-09,respiratorio (J00-J99),pneumonia (J12-J18),5-64,1,1,11,885.04
353910,Pirapora do Bom Jesus,2025-11,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),65+,1,0,6,3290.49
353910,Pirapora do Bom Jesus,2025-11,2025-11,circulatorio (I00-I99),circulatorio (I00-I99),65+,1,0,12,24826.29
353910,Pirapora do Bom Jesus,2025-11,2025-11,respiratorio (J00-J99),DPOC e asma (J40-J47),0-4,1,0,3,503.19
353910,Pirapora do Bom Jesus,2025-11,2025-11,respiratorio (J00-J99),outras respiratorias,0-4,2,0,3,398.26
353910,Pirapora do Bom Jesus,2025-11,2025-11,respiratorio (J00-J99),outras respiratorias,5-64,1,0,2,498.56
353910,Pirapora do Bom Jesus,2025-11,2025-11,respiratorio (J00-J99),pneumonia (J12-J18),5-64,1,0,2,729.85
353980,Poá,2025-11,2025-06,circulatorio (I00-I99),circulatorio (I00-I99),5-64,1,0,6,322.48
353980,Poá,2025-11,2025-06,circulatorio (I00-I99),circulatorio (I00-I99),65+,1,0,8,461.11
353980,Poá,2025-11,2025-09,circulatorio (I00-I99),circulatorio (I00-I99),5-64,1,0,2,588.12
353980,Poá,2025-11,2025-09,circulatorio (I00-I99),circulatorio (I00-I99),65+,2,0,4,609.03
353980,Poá,2025-11,2025-09,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,1,0,7,527.19
353980,Poá,2025-11,2025-09,respiratorio (J00-J99),outras respiratorias,0-4,1,0,6,235.13
353980,Poá,2025-11,2025-09,respiratorio (J00-J99),outras respiratorias,65+,3,1,38,5737.18
353980,Poá,2025-11,2025-09,respiratorio (J00-J99),pneumonia (J12-J18),0-4,1,0,7,630.42
353980,Poá,2025-11,2025-09,respiratorio (J00-J99),pneumonia (J12-J18),5-64,2,2,34,14541.08
353980,Poá,2025-11,2025-09,respiratorio (J00-J99),pneumonia (J12-J18),65+,1,1,6,760.42
353980,Poá,2025-11,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),5-64,12,1,105,73186.77
353980,Poá,2025-11,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),65+,10,3,63,29526.15
353980,Poá,2025-11,2025-10,respiratorio (J00-J99),outras respiratorias,0-4,3,0,34,2572.95
353980,Poá,2025-11,2025-10,respiratorio (J00-J99),outras respiratorias,5-64,1,1,22,2159.0
353980,Poá,2025-11,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),0-4,3,0,20,5539.67
353980,Poá,2025-11,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),5-64,1,0,6,1164.28
353980,Poá,2025-11,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),65+,2,0,27,2435.95
353980,Poá,2025-11,2025-11,circulatorio (I00-I99),circulatorio (I00-I99),5-64,18,0,66,69456.83
353980,Poá,2025-11,2025-11,circulatorio (I00-I99),circulatorio (I00-I99),65+,14,2,51,11749.75
353980,Poá,2025-11,2025-11,respiratorio (J00-J99),DPOC e asma (J40-J47),0-4,1,0,2,504.53
353980,Poá,2025-11,2025-11,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,1,0,5,647.6
353980,Poá,2025-11,2025-11,respiratorio (J00-J99),outras respiratorias,0-4,4,0,21,3721.66
353980,Poá,2025-11,2025-11,respiratorio (J00-J99),outras respiratorias,5-64,6,0,13,4503.94
353980,Poá,2025-11,2025-11,respiratorio (J00-J99),outras respiratorias,65+,3,1,11,2084.79
353980,Poá,2025-11,2025-11,respiratorio (J00-J99),pneumonia (J12-J18),0-4,1,0,2,582.42
353980,Poá,2025-11,2025-11,respiratorio (J00-J99),pneumonia (J12-J18),5-64,3,2,26,2074.57
353980,Poá,2025-11,2025-11,respiratorio (J00-J99),pneumonia (J12-J18),65+,1,0,7,760.86
354330,Ribeirão Pires,2025-11,2025-09,circulatorio (I00-I99),circulatorio (I00-I99),5-64,1,0,3,6333.21
354330,Ribeirão Pires,2025-11,2025-09,circulatorio (I00-I99),circulatorio (I00-I99),65+,1,0,33,16830.47
354330,Ribeirão Pires,2025-11,2025-09,respiratorio (J00-J99),outras respiratorias,5-64,1,0,10,1233.71
354330,Ribeirão Pires,2025-11,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),5-64,7,0,37,22725.83
354330,Ribeirão Pires,2025-11,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),65+,14,2,183,121479.72
354330,Ribeirão Pires,2025-11,2025-10,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,2,0,52,3153.41
354330,Ribeirão Pires,2025-11,2025-10,respiratorio (J00-J99),outras respiratorias,0-4,1,0,3,187.13
354330,Ribeirão Pires,2025-11,2025-10,respiratorio (J00-J99),outras respiratorias,5-64,1,0,31,16114.73
354330,Ribeirão Pires,2025-11,2025-10,respiratorio (J00-J99),outras respiratorias,65+,1,1,8,662.12
354330,Ribeirão Pires,2025-11,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),5-64,1,0,5,582.42
354330,Ribeirão Pires,2025-11,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),65+,7,3,63,6628.15
354330,Ribeirão Pires,2025-11,2025-11,circulatorio (I00-I99),circulatorio (I00-I99),5-64,25,0,113,94861.64
354330,Ribeirão Pires,2025-11,2025-11,circulatorio (I00-I99),circulatorio (I00-I99),65+,18,1,92,45091.23
354330,Ribeirão Pires,2025-11,2025-11,respiratorio (J00-J99),DPOC e asma (J40-J47),0-4,1,0,2,479.19
354330,Ribeirão Pires,2025-11,2025-11,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,5,0,17,3453.74
354330,Ribeirão Pires,2025-11,2025-11,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,4,0,21,2670.02
354330,Ribeirão Pires,2025-11,2025-11,respiratorio (J00-J99),outras respiratorias,0-4,1,0,3,187.13
354330,Ribeirão Pires,2025-11,2025-11,respiratorio (J00-J99),outras respiratorias,5-64,9,0,15,9664.58
354330,Ribeirão Pires,2025-11,2025-11,respiratorio (J00-J99),outras respiratorias,65+,2,0,19,1564.17
354330,Ribeirão Pires,2025-11,2025-11,respiratorio (J00-J99),pneumonia (J12-J18),0-4,1,0,2,582.42
354330,Ribeirão Pires,2025-11,2025-11,respiratorio (J00-J99),pneumonia (J12-J18),5-64,8,0,42,5524.57
354330,Ribeirão Pires,2025-11,2025-11,respiratorio (J00-J99),pneumonia (J12-J18),65+,5,0,30,3690.7
354410,Rio Grande da Serra,2025-11,2025-09,circulatorio (I00-I99),circulatorio (I00-I99),65+,1,0,2,763.7
354410,Rio Grande da Serra,2025-11,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),5-64,3,0,40,28317.49
354410,Rio Grande da Serra,2025-11,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),65+,1,0,28,4220.51
354410,Rio Grande da Serra,2025-11,2025-10,respiratorio (J00-J99),outras respiratorias,0-4,1,0,8,227.25
354410,Rio Grande da Serra,2025-11,2025-11,circulatorio (I00-I99),circulatorio (I00-I99),5-64,12,1,24,13140.68
354410,Rio Grande da Serra,2025-11,2025-11,circulatorio (I00-I99),circulatorio (I00-I99),65+,7,1,35,8125.87
354410,Rio Grande da Serra,2025-11,2025-11,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,1,0,1,487.19
354410,Rio Grande da Serra,2025-11,2025-11,respiratorio (J00-J99),outras respiratorias,5-64,3,0,6,4483.54
354410,Rio Grande da Serra,2025-11,2025-11,respiratorio (J00-J99),pneumonia (J12-J18),0-4,1,0,7,702.49
354410,Rio Grande da Serra,2025-11,2025-11,respiratorio (J00-J99),pneumonia (J12-J18),65+,2,1,7,1291.38
354500,Salesópolis,2025-11,2025-09,circulatorio (I00-I99),circulatorio (I00-I99),5-64,1,0,29,1026.85
354500,Salesópolis,2025-11,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),5-64,3,0,38,9413.74
354500,Salesópolis,2025-11,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),65+,1,0,2,378.08
354500,Salesópolis,2025-11,2025-10,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,1,1,14,479.19
354500,Salesópolis,2025-11,2025-10,respiratorio (J00-J99),outras respiratorias,65+,1,0,29,582.42
354500,Salesópolis,2025-11,2025-11,circulatorio (I00-I99),circulatorio (I00-I99),5-64,3,0,11,23167.35
354500,Salesópolis,2025-11,2025-11,circulatorio (I00-I99),circulatorio (I00-I99),65+,5,0,22,4493.27
354500,Salesópolis,2025-11,2025-11,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,1,1,9,479.19
